x,museum_code,region,ecology,parameter,mean,phylo_names,evapo,aridity,SVL
1226,KU276658,DP,terrestrial_leaflitter,Sp,8.861542667,Eleutherodactylus_cooki,0.1803,1.0288,56.56
1227,KU276660,DP,terrestrial_leaflitter,Sp,3.4008665,Eleutherodactylus_cooki,0.1803,1.0288,45.79
1228,KU276660,VP,terrestrial_leaflitter,Sp,7.553778833,Eleutherodactylus_cooki,0.1803,1.0288,45.79
1229,KU276658,DA,terrestrial_leaflitter,Sp,5.223293,Eleutherodactylus_cooki,0.1803,1.0288,56.56
1230,KU276660,DA,terrestrial_leaflitter,Sq,2.265263981,Eleutherodactylus_cooki,0.1803,1.0288,45.79
1231,KU276660,VP,terrestrial_leaflitter,Sq,1.485495811,Eleutherodactylus_cooki,0.1803,1.0288,45.79
1232,KU276660,VA,terrestrial_leaflitter,Sq,1.167377583,Eleutherodactylus_cooki,0.1803,1.0288,45.79
1233,KU276658,DP,terrestrial_leaflitter,Sq,2.10059388,Eleutherodactylus_cooki,0.1803,1.0288,56.56
1234,KU276658,VP,terrestrial_leaflitter,Sq,2.592291981,Eleutherodactylus_cooki,0.1803,1.0288,56.56
1235,KU276658,VA,terrestrial_leaflitter,Sq,1.401834954,Eleutherodactylus_cooki,0.1803,1.0288,56.56
1236,KU276660,DP,terrestrial_leaflitter,Sq,0.68612245,Eleutherodactylus_cooki,0.1803,1.0288,45.79
1237,KU276658,DA,terrestrial_leaflitter,Sq,1.384271523,Eleutherodactylus_cooki,0.1803,1.0288,56.56
1238,KU297123,DP,terrestrial_leaflitter,Sp,28.776289,Eleutherodactylus_cuneatus,0.1835,1.52,22.81
1239,KU297123,DA,terrestrial_leaflitter,Sp,18.847175,Eleutherodactylus_cuneatus,0.1835,1.52,22.81
1240,KU297123,VP,terrestrial_leaflitter,Sp,46.51624767,Eleutherodactylus_cuneatus,0.1835,1.52,22.81
1241,KU297123,VA,terrestrial_leaflitter,Sp,31.26017867,Eleutherodactylus_cuneatus,0.1835,1.52,22.81
1242,KU297123,VP,terrestrial_leaflitter,Sq,10.65005695,Eleutherodactylus_cuneatus,0.1835,1.52,22.81
1243,KU297123,DP,terrestrial_leaflitter,Sq,7.079266556,Eleutherodactylus_cuneatus,0.1835,1.52,22.81
1244,KU297123,DA,terrestrial_leaflitter,Sq,4.813292732,Eleutherodactylus_cuneatus,0.1835,1.52,22.81
1245,KU297123,VA,terrestrial_leaflitter,Sq,7.692212267,Eleutherodactylus_cuneatus,0.1835,1.52,22.81
1246,KU279292,DA,arboreal,Sp,6.3641855,Eleutherodactylus_gryllus,0.172,1.0875,16.99
1247,KU279292,VA,arboreal,Sp,20.117768,Eleutherodactylus_gryllus,0.172,1.0875,16.99
1248,KU279278,VP,arboreal,Sp,17.95333267,Eleutherodactylus_gryllus,0.1517,1.3461,18.6
1249,KU279292,VP,arboreal,Sp,17.707527,Eleutherodactylus_gryllus,0.172,1.0875,16.99
1250,KU279278,DP,arboreal,Sp,20.09516833,Eleutherodactylus_gryllus,0.1517,1.3461,18.6
1251,KU279292,DP,arboreal,Sp,12.17292767,Eleutherodactylus_gryllus,0.172,1.0875,16.99
1252,KU279292,DA,arboreal,Sq,NA,Eleutherodactylus_gryllus,0.172,1.0875,16.99
1253,KU279278,DP,arboreal,Sq,3.821769284,Eleutherodactylus_gryllus,0.1517,1.3461,18.6
1254,KU279292,DP,arboreal,Sq,3.174240533,Eleutherodactylus_gryllus,0.172,1.0875,16.99
1255,KU279292,VP,arboreal,Sq,3.407801095,Eleutherodactylus_gryllus,0.172,1.0875,16.99
1256,KU279292,VA,arboreal,Sq,3.216216819,Eleutherodactylus_gryllus,0.172,1.0875,16.99
1257,KU279278,VP,arboreal,Sq,3.452284954,Eleutherodactylus_gryllus,0.1517,1.3461,18.6
1258,KU279297,VP,terrestrial_leaflitter,Sp,10.34173567,Eleutherodactylus_gundlachi,0.1355,1.3445,20.36
1259,KU279297,DA,terrestrial_leaflitter,Sp,23.15506167,Eleutherodactylus_gundlachi,0.1355,1.3445,20.36
1260,KU279293,VP,terrestrial_leaflitter,Sp,16.43593833,Eleutherodactylus_gundlachi,0.1764,0.7691,22.06
1261,KU279297,DP,terrestrial_leaflitter,Sp,25.140154,Eleutherodactylus_gundlachi,0.1355,1.3445,20.36
1262,KU279293,DA,terrestrial_leaflitter,Sp,21.91665433,Eleutherodactylus_gundlachi,0.1764,0.7691,22.06
1263,KU279293,DP,terrestrial_leaflitter,Sp,20.17879,Eleutherodactylus_gundlachi,0.1764,0.7691,22.06
1264,KU279293,VA,terrestrial_leaflitter,Sp,13.95055267,Eleutherodactylus_gundlachi,0.1764,0.7691,22.06
1265,KU279297,DP,terrestrial_leaflitter,Sq,6.695806108,Eleutherodactylus_gundlachi,0.1355,1.3445,20.36
1266,KU279293,VA,terrestrial_leaflitter,Sq,3.940362383,Eleutherodactylus_gundlachi,0.1764,0.7691,22.06
1267,KU279297,DA,terrestrial_leaflitter,Sq,5.462497027,Eleutherodactylus_gundlachi,0.1355,1.3445,20.36
1268,KU279293,VP,terrestrial_leaflitter,Sq,3.959995574,Eleutherodactylus_gundlachi,0.1764,0.7691,22.06
1269,KU279297,VP,terrestrial_leaflitter,Sq,2.868888902,Eleutherodactylus_gundlachi,0.1355,1.3445,20.36
1270,KU279293,DP,terrestrial_leaflitter,Sq,3.919264777,Eleutherodactylus_gundlachi,0.1764,0.7691,22.06
1271,KU279293,DA,terrestrial_leaflitter,Sq,3.479775698,Eleutherodactylus_gundlachi,0.1764,0.7691,22.06
1272,KU280047,DP,terrestrial_burrower,Sp,8.505226333,Eleutherodactylus_hypostenor,0.1606,0.7561,52.91
1273,KU280042,DA,terrestrial_burrower,Sp,6.169567,Eleutherodactylus_hypostenor,0.1606,0.7561,54.3
1274,KU280042,VP,terrestrial_burrower,Sp,10.42465267,Eleutherodactylus_hypostenor,0.1606,0.7561,54.3
1275,KU280042,DP,terrestrial_burrower,Sp,8.663425333,Eleutherodactylus_hypostenor,0.1606,0.7561,54.3
1276,KU280047,DA,terrestrial_burrower,Sp,4.579572533,Eleutherodactylus_hypostenor,0.1606,0.7561,52.91
1277,KU280042,VA,terrestrial_burrower,Sp,8.742928667,Eleutherodactylus_hypostenor,0.1606,0.7561,54.3
1278,KU280042,DP,terrestrial_burrower,Sq,2.227828522,Eleutherodactylus_hypostenor,0.1606,0.7561,54.3
1279,KU280042,VA,terrestrial_burrower,Sq,1.573494512,Eleutherodactylus_hypostenor,0.1606,0.7561,54.3
1280,KU280042,VP,terrestrial_burrower,Sq,1.707741703,Eleutherodactylus_hypostenor,0.1606,0.7561,54.3
1281,KU280047,DA,terrestrial_burrower,Sq,0.892525049,Eleutherodactylus_hypostenor,0.1606,0.7561,52.91
1282,KU280047,DP,terrestrial_burrower,Sq,1.382647627,Eleutherodactylus_hypostenor,0.1606,0.7561,52.91
1283,KU280042,DA,terrestrial_burrower,Sq,1.459692997,Eleutherodactylus_hypostenor,0.1606,0.7561,54.3
1284,KU76293,VP,terrestrial_torrent,Sp,7.2414485,NA,0.141,2.2891,41.58
1285,KU76400,VP,terrestrial_torrent,Sp,6.616353667,NA,0.141,2.2891,66.73
1286,KU76293,DA,terrestrial_torrent,Sp,8.005588667,NA,0.141,2.2891,41.58
1287,KU76293,VA,terrestrial_torrent,Sp,4.005945967,NA,0.141,2.2891,41.58
1288,KU76293,DP,terrestrial_torrent,Sp,19.39131567,NA,0.141,2.2891,41.58
1289,KU76400,VA,terrestrial_torrent,Sp,9.690762,NA,0.141,2.2891,66.73
1290,KU76400,DA,terrestrial_torrent,Sp,5.419011967,NA,0.141,2.2891,66.73
1291,KU76293,DP,terrestrial_torrent,Sq,4.239399115,NA,0.141,2.2891,41.58
1292,KU76293,VP,terrestrial_torrent,Sq,2.205411261,NA,0.141,2.2891,41.58
1293,KU76400,VP,terrestrial_torrent,Sq,1.428796155,NA,0.141,2.2891,66.73
1294,KU76400,VA,terrestrial_torrent,Sq,1.746036116,NA,0.141,2.2891,66.73
1295,KU76400,DA,terrestrial_torrent,Sq,1.050540882,NA,0.141,2.2891,66.73
1296,KU76293,DA,terrestrial_torrent,Sq,1.174985339,NA,0.141,2.2891,41.58
1297,KU76293,VA,terrestrial_torrent,Sq,0.59809778,NA,0.141,2.2891,41.58
1298,MVZ241542,VA,terrestrial_burrower,Sp,26.90123567,Epidalea_calamita,NA,0,52.24
1299,MVZ241542,VP,terrestrial_burrower,Sp,19.32433667,Epidalea_calamita,NA,0,52.24
1300,MVZ241542,DA,terrestrial_burrower,Sp,9.287352333,Epidalea_calamita,NA,0,52.24
1301,MVZ64401,VP,terrestrial_burrower,Sp,20.779488,Epidalea_calamita,0.0871,0.9153,41.82
1302,MVZ241542,DP,terrestrial_burrower,Sp,10.93867233,Epidalea_calamita,NA,0,52.24
1303,MVZ64401,DA,terrestrial_burrower,Sp,18.79063233,Epidalea_calamita,0.0871,0.9153,41.82
1304,MVZ64401,VA,terrestrial_burrower,Sp,17.65598133,Epidalea_calamita,0.0871,0.9153,41.82
1305,MVZ64401,DP,terrestrial_burrower,Sp,18.64543767,Epidalea_calamita,0.0871,0.9153,41.82
1306,MVZ241542,DP,terrestrial_burrower,Sq,3.362521854,Epidalea_calamita,NA,0,52.24
1307,MVZ241542,VA,terrestrial_burrower,Sq,6.198471531,Epidalea_calamita,NA,0,52.24
1308,MVZ64401,DP,terrestrial_burrower,Sq,4.189238848,Epidalea_calamita,0.0871,0.9153,41.82
1309,MVZ64401,VP,terrestrial_burrower,Sq,6.533085688,Epidalea_calamita,0.0871,0.9153,41.82
1310,MVZ241542,VP,terrestrial_burrower,Sq,3.907076261,Epidalea_calamita,NA,0,52.24
1311,MVZ241542,DA,terrestrial_burrower,Sq,2.502942463,Epidalea_calamita,NA,0,52.24
1312,MVZ64401,DA,terrestrial_burrower,Sq,3.705319714,Epidalea_calamita,0.0871,0.9153,41.82
1313,MVZ64401,VA,terrestrial_burrower,Sq,3.089206605,Epidalea_calamita,0.0871,0.9153,41.82
1314,MVZ26277,DA,terrestrial_burrower,Sp,23.40030633,Epidalea_calamita,0.0756,0.7929,NA
1315,MVZ26277,DP,terrestrial_burrower,Sp,33.08954767,Epidalea_calamita,0.0756,0.7929,NA
1316,MVZ26277,VA,terrestrial_burrower,Sp,35.87302667,Epidalea_calamita,0.0756,0.7929,NA
1317,MVZ26277,VP,terrestrial_burrower,Sp,29.37848933,Epidalea_calamita,0.0756,0.7929,NA
1318,MVZ26277,VA,terrestrial_burrower,Sq,5.858870187,Epidalea_calamita,0.0756,0.7929,NA
1319,MVZ26277,VP,terrestrial_burrower,Sq,5.757113805,Epidalea_calamita,0.0756,0.7929,NA
1320,MVZ26277,DA,terrestrial_burrower,Sq,4.454586935,Epidalea_calamita,0.0756,0.7929,NA
1321,MVZ26277,DP,terrestrial_burrower,Sq,7.386088641,Epidalea_calamita,0.0756,0.7929,NA
1322,KU219760,VA,terrestrial_leaflitter,Sp,6.4366406,Epipedobates_tricolor,0.157,0.2847,19.84
1323,KU219760,VP,terrestrial_leaflitter,Sp,10.09725333,Epipedobates_tricolor,0.157,0.2847,19.84
1324,KU142597,DP,terrestrial_leaflitter,Sp,5.2279915,Epipedobates_tricolor,0.1446,0.5786,18.61
1325,KU219764,DA,terrestrial_leaflitter,Sp,6.443701333,Epipedobates_tricolor,0.1494,0.4349,18.77
1326,KU142597,DA,terrestrial_leaflitter,Sp,3.835571267,Epipedobates_tricolor,0.1446,0.5786,18.61
1327,KU142597,VP,terrestrial_leaflitter,Sp,3.025198233,Epipedobates_tricolor,0.1446,0.5786,18.61
1328,KU142588,DP,terrestrial_leaflitter,Sp,6.215832567,Epipedobates_tricolor,0.1305,0.4413,15.97
1329,KU219760,DP,terrestrial_leaflitter,Sp,12.00695267,Epipedobates_tricolor,0.157,0.2847,19.84
1330,KU142597,VA,terrestrial_leaflitter,Sp,4.682236833,Epipedobates_tricolor,0.1446,0.5786,18.61
1331,KU142588,VA,terrestrial_leaflitter,Sp,6.767052633,Epipedobates_tricolor,0.1305,0.4413,15.97
1332,KU142588,DA,terrestrial_leaflitter,Sp,9.692979267,Epipedobates_tricolor,0.1305,0.4413,15.97
1333,KU219764,VP,terrestrial_leaflitter,Sp,8.844654667,Epipedobates_tricolor,0.1494,0.4349,18.77
1334,KU142588,VP,terrestrial_leaflitter,Sp,3.955496933,Epipedobates_tricolor,0.1305,0.4413,15.97
1335,KU219760,DA,terrestrial_leaflitter,Sp,11.60162267,Epipedobates_tricolor,0.157,0.2847,19.84
1336,KU219760,DP,terrestrial_leaflitter,Sq,2.767869689,Epipedobates_tricolor,0.157,0.2847,19.84
1337,KU142588,DA,terrestrial_leaflitter,Sq,1.922866373,Epipedobates_tricolor,0.1305,0.4413,15.97
1338,KU142588,VA,terrestrial_leaflitter,Sq,1.427652566,Epipedobates_tricolor,0.1305,0.4413,15.97
1339,KU219760,VA,terrestrial_leaflitter,Sq,1.671342723,Epipedobates_tricolor,0.157,0.2847,19.84
1340,KU142588,DP,terrestrial_leaflitter,Sq,1.303884599,Epipedobates_tricolor,0.1305,0.4413,15.97
1341,KU219764,VP,terrestrial_leaflitter,Sq,1.968877047,Epipedobates_tricolor,0.1494,0.4349,18.77
1342,KU142588,VP,terrestrial_leaflitter,Sq,1.072324001,Epipedobates_tricolor,0.1305,0.4413,15.97
1343,KU142597,DA,terrestrial_leaflitter,Sq,0.861944074,Epipedobates_tricolor,0.1446,0.5786,18.61
1344,KU219760,DA,terrestrial_leaflitter,Sq,2.082741567,Epipedobates_tricolor,0.157,0.2847,19.84
1345,KU219764,DA,terrestrial_leaflitter,Sq,1.490711912,Epipedobates_tricolor,0.1494,0.4349,18.77
1346,KU142597,DP,terrestrial_leaflitter,Sq,1.279355458,Epipedobates_tricolor,0.1446,0.5786,18.61
1347,KU142597,VP,terrestrial_leaflitter,Sq,0.760063877,Epipedobates_tricolor,0.1446,0.5786,18.61
1348,KU219760,VP,terrestrial_leaflitter,Sq,1.505806338,Epipedobates_tricolor,0.157,0.2847,19.84
1349,KU142597,VA,terrestrial_leaflitter,Sq,0.705582294,Epipedobates_tricolor,0.1446,0.5786,18.61
1350,KU103815,DA,arboreal,Sp,9.135517667,Espadarana_prosoblepon,0.1455,2.5242,26.27
1351,KU146609,VA,arboreal,Sp,28.039194,Espadarana_prosoblepon,0.105,2.4929,25.77
1352,KU146609,VP,arboreal,Sp,32.15673767,Espadarana_prosoblepon,0.105,2.4929,25.77
1353,KU32438,DA,arboreal,Sp,10.65587733,Espadarana_prosoblepon,0.1455,2.5242,22.5
1354,KU32438,DP,arboreal,Sp,22.18709267,Espadarana_prosoblepon,0.1455,2.5242,22.5
1355,KU146609,DP,arboreal,Sp,15.15833933,Espadarana_prosoblepon,0.105,2.4929,25.77
1356,KU164627,VA,arboreal,Sp,11.810155,Espadarana_prosoblepon,0.1237,2.0068,25.92
1357,KU103815,VA,arboreal,Sp,17.66069533,Espadarana_prosoblepon,0.1455,2.5242,26.27
1358,KU32386,VA,arboreal,Sp,35.95947233,Espadarana_prosoblepon,0.1434,2.134,25.9
1359,KU164627,VP,arboreal,Sp,25.14811,Espadarana_prosoblepon,0.1237,2.0068,25.92
1360,KU32386,VP,arboreal,Sp,26.438869,Espadarana_prosoblepon,0.1434,2.134,25.9
1361,KU23806,DA,arboreal,Sp,13.57533333,Espadarana_prosoblepon,0.1669,2.2064,25.77
1362,KU103815,VP,arboreal,Sp,20.92484567,Espadarana_prosoblepon,0.1455,2.5242,26.27
1363,KU23806,DP,arboreal,Sp,8.1425694,Espadarana_prosoblepon,0.1669,2.2064,25.77
1364,KU32386,DP,arboreal,Sp,7.074761667,Espadarana_prosoblepon,0.1434,2.134,25.9
1365,KU164627,DA,arboreal,Sp,5.904662667,Espadarana_prosoblepon,0.1237,2.0068,25.92
1366,KU32438,VP,arboreal,Sp,10.215767,Espadarana_prosoblepon,0.1455,2.5242,22.5
1367,KU103815,DP,arboreal,Sp,9.416097667,Espadarana_prosoblepon,0.1455,2.5242,26.27
1368,KU23806,VA,arboreal,Sp,15.46616667,Espadarana_prosoblepon,0.1669,2.2064,25.77
1369,KU32438,VA,arboreal,Sp,16.47134067,Espadarana_prosoblepon,0.1455,2.5242,22.5
1370,KU23806,VP,arboreal,Sp,13.94226033,Espadarana_prosoblepon,0.1669,2.2064,25.77
1371,KU164627,DP,arboreal,Sp,4.535349,Espadarana_prosoblepon,0.1237,2.0068,25.92
1372,KU146609,DA,arboreal,Sp,10.43782233,Espadarana_prosoblepon,0.105,2.4929,25.77
1373,KU32386,DA,arboreal,Sp,9.60727,Espadarana_prosoblepon,0.1434,2.134,25.9
1374,KU32386,VA,arboreal,Sq,11.77525789,Espadarana_prosoblepon,0.1434,2.134,25.9
1375,KU32438,VA,arboreal,Sq,4.224455192,Espadarana_prosoblepon,0.1455,2.5242,22.5
1376,KU103815,VP,arboreal,Sq,5.879755408,Espadarana_prosoblepon,0.1455,2.5242,26.27
1377,KU32386,VP,arboreal,Sq,7.132608824,Espadarana_prosoblepon,0.1434,2.134,25.9
1378,KU23806,VA,arboreal,Sq,4.311676667,Espadarana_prosoblepon,0.1669,2.2064,25.77
1379,KU103815,VA,arboreal,Sq,4.248763404,Espadarana_prosoblepon,0.1455,2.5242,26.27
1380,KU164627,VA,arboreal,Sq,2.974051793,Espadarana_prosoblepon,0.1237,2.0068,25.92
1381,KU32386,DA,arboreal,Sq,1.941253754,Espadarana_prosoblepon,0.1434,2.134,25.9
1382,KU146609,VA,arboreal,Sq,7.071718764,Espadarana_prosoblepon,0.105,2.4929,25.77
1383,KU146609,VP,arboreal,Sq,6.304566349,Espadarana_prosoblepon,0.105,2.4929,25.77
1384,KU146609,DA,arboreal,Sq,2.138574256,Espadarana_prosoblepon,0.105,2.4929,25.77
1385,KU23806,DA,arboreal,Sq,2.310146156,Espadarana_prosoblepon,0.1669,2.2064,25.77
1386,KU32438,DP,arboreal,Sq,4.665338912,Espadarana_prosoblepon,0.1455,2.5242,22.5
1387,KU146609,DP,arboreal,Sq,2.958589198,Espadarana_prosoblepon,0.105,2.4929,25.77
1388,KU23806,DP,arboreal,Sq,1.802695125,Espadarana_prosoblepon,0.1669,2.2064,25.77
1389,KU32438,VP,arboreal,Sq,2.614812644,Espadarana_prosoblepon,0.1455,2.5242,22.5
1390,KU32386,DP,arboreal,Sq,1.364130331,Espadarana_prosoblepon,0.1434,2.134,25.9
1391,KU23806,VP,arboreal,Sq,4.184669416,Espadarana_prosoblepon,0.1669,2.2064,25.77
1392,KU103815,DP,arboreal,Sq,1.716230874,Espadarana_prosoblepon,0.1455,2.5242,26.27
1393,KU164627,DA,arboreal,Sq,1.497671187,Espadarana_prosoblepon,0.1237,2.0068,25.92
1394,KU164627,VP,arboreal,Sq,5.057946206,Espadarana_prosoblepon,0.1237,2.0068,25.92
1395,KU32438,DA,arboreal,Sq,2.197710482,Espadarana_prosoblepon,0.1455,2.5242,22.5
1396,KU103815,DA,arboreal,Sq,1.637313886,Espadarana_prosoblepon,0.1455,2.5242,26.27
1397,KU164627,DP,arboreal,Sq,1.053386793,Espadarana_prosoblepon,0.1237,2.0068,25.92
1398,YPM3427,VP,aquatic,Sp,15.21809033,Euphlyctis_hexadactylus,NA,NA,102.52
1399,YPM3427,DA,aquatic,Sp,12.81549867,Euphlyctis_hexadactylus,NA,NA,102.52
1400,YPM3427,DP,aquatic,Sp,36.43132167,Euphlyctis_hexadactylus,NA,NA,102.52
1401,YPM3427,VA,aquatic,Sp,9.208230333,Euphlyctis_hexadactylus,NA,NA,102.52
1402,YPM3427,DP,aquatic,Sq,7.817316428,Euphlyctis_hexadactylus,NA,NA,102.52
1403,YPM3427,DA,aquatic,Sq,2.680071739,Euphlyctis_hexadactylus,NA,NA,102.52
1404,YPM3427,VA,aquatic,Sq,1.953335275,Euphlyctis_hexadactylus,NA,NA,102.52
1405,YPM3427,VP,aquatic,Sq,3.148396178,Euphlyctis_hexadactylus,NA,NA,102.52
1406,MVZ221983,VA,arboreal,Sp,20.82398967,Feihyla_palpebralis,0.172,0.7545,24.59
1407,MVZ221970,DA,arboreal,Sp,23.80356567,Feihyla_palpebralis,0.172,0.7545,24.31
1408,MVZ221983,DA,arboreal,Sp,13.98131733,Feihyla_palpebralis,0.172,0.7545,24.59
1409,MVZ222011,DA,arboreal,Sp,17.01645333,Feihyla_palpebralis,0.172,0.7545,29.54
1410,MVZ221970,VP,arboreal,Sp,26.59365967,Feihyla_palpebralis,0.172,0.7545,24.31
1411,MVZ222014,DA,arboreal,Sp,7.422895333,Feihyla_palpebralis,0.172,0.7545,30.28
1412,MVZ221983,VP,arboreal,Sp,28.02636933,Feihyla_palpebralis,0.172,0.7545,24.59
1413,MVZ221983,DP,arboreal,Sp,19.97275433,Feihyla_palpebralis,0.172,0.7545,24.59
1414,MVZ222011,VP,arboreal,Sp,25.785652,Feihyla_palpebralis,0.172,0.7545,29.54
1415,MVZ221970,DP,arboreal,Sp,16.718006,Feihyla_palpebralis,0.172,0.7545,24.31
1416,MVZ222014,VA,arboreal,Sp,16.32994167,Feihyla_palpebralis,0.172,0.7545,30.28
1417,MVZ222014,VP,arboreal,Sp,19.80163833,Feihyla_palpebralis,0.172,0.7545,30.28
1418,MVZ222014,DP,arboreal,Sp,6.190976767,Feihyla_palpebralis,0.172,0.7545,30.28
1419,MVZ221983,DA,arboreal,Sq,2.055404435,Feihyla_palpebralis,0.172,0.7545,24.59
1420,MVZ221983,VA,arboreal,Sq,4.908664036,Feihyla_palpebralis,0.172,0.7545,24.59
1421,MVZ221970,VP,arboreal,Sq,5.135612374,Feihyla_palpebralis,0.172,0.7545,24.31
1422,MVZ222014,VA,arboreal,Sq,3.4196075,Feihyla_palpebralis,0.172,0.7545,30.28
1423,MVZ221970,DA,arboreal,Sq,2.393396851,Feihyla_palpebralis,0.172,0.7545,24.31
1424,MVZ221983,DP,arboreal,Sq,2.834048586,Feihyla_palpebralis,0.172,0.7545,24.59
1425,MVZ222014,VP,arboreal,Sq,6.057607996,Feihyla_palpebralis,0.172,0.7545,30.28
1426,MVZ222011,VP,arboreal,Sq,6.637975154,Feihyla_palpebralis,0.172,0.7545,29.54
1427,MVZ222011,DA,arboreal,Sq,5.576860607,Feihyla_palpebralis,0.172,0.7545,29.54
1428,MVZ221970,DP,arboreal,Sq,1.934972179,Feihyla_palpebralis,0.172,0.7545,24.31
1429,MVZ221983,VP,arboreal,Sq,5.116750991,Feihyla_palpebralis,0.172,0.7545,24.59
1430,MVZ222014,DP,arboreal,Sq,0.781904979,Feihyla_palpebralis,0.172,0.7545,30.28
1431,MVZ222014,DA,arboreal,Sq,1.280709705,Feihyla_palpebralis,0.172,0.7545,30.28
1432,BYU51991,VA,semiaquatic,Sp,8.337835667,Fejervarya_limnocharis,0.1124,2.5603,NA
1433,BYU51991,VP,semiaquatic,Sp,12.58722333,Fejervarya_limnocharis,0.1124,2.5603,NA
1434,BYU51991,DP,semiaquatic,Sp,27.50328,Fejervarya_limnocharis,0.1124,2.5603,NA
1435,BYU51991,DA,semiaquatic,Sp,27.604928,Fejervarya_limnocharis,0.1124,2.5603,NA
1436,BYU51991,DA,semiaquatic,Sq,7.781474641,Fejervarya_limnocharis,0.1124,2.5603,NA
1437,BYU51991,DP,semiaquatic,Sq,7.372634697,Fejervarya_limnocharis,0.1124,2.5603,NA
1438,BYU51991,VP,semiaquatic,Sq,2.353000784,Fejervarya_limnocharis,0.1124,2.5603,NA
1439,BYU51991,VA,semiaquatic,Sq,1.164424815,Fejervarya_limnocharis,0.1124,2.5603,NA
1440,BYU51987,DA,semiaquatic,Sp,15.430063,Fejervarya_limnocharis,0.1591,1.4744,34.78
1441,BYU51987,VP,semiaquatic,Sp,19.86687633,Fejervarya_limnocharis,0.1591,1.4744,34.78
1442,BYU51987,DP,semiaquatic,Sp,15.84710933,Fejervarya_limnocharis,0.1591,1.4744,34.78
1443,BYU51989,DA,semiaquatic,Sp,18.246859,Fejervarya_limnocharis,0.1591,1.4744,44.2
1444,BYU51989,VA,semiaquatic,Sp,8.997301333,Fejervarya_limnocharis,0.1591,1.4744,44.2
1445,BYU51987,VA,semiaquatic,Sp,10.575799,Fejervarya_limnocharis,0.1591,1.4744,34.78
1446,BYU51989,DP,semiaquatic,Sp,19.683899,Fejervarya_limnocharis,0.1591,1.4744,44.2
1447,BYU51989,VP,semiaquatic,Sp,11.37155633,Fejervarya_limnocharis,0.1591,1.4744,44.2
1448,BYU51987,DA,semiaquatic,Sq,4.294023538,Fejervarya_limnocharis,0.1591,1.4744,34.78
1449,BYU51987,DP,semiaquatic,Sq,3.856131825,Fejervarya_limnocharis,0.1591,1.4744,34.78
1450,BYU51989,DA,semiaquatic,Sq,4.943867137,Fejervarya_limnocharis,0.1591,1.4744,44.2
1451,BYU51987,VA,semiaquatic,Sq,2.797950225,Fejervarya_limnocharis,0.1591,1.4744,34.78
1452,BYU51987,VP,semiaquatic,Sq,6.309358956,Fejervarya_limnocharis,0.1591,1.4744,34.78
1453,BYU51989,VP,semiaquatic,Sq,3.436677223,Fejervarya_limnocharis,0.1591,1.4744,44.2
1454,BYU51989,DP,semiaquatic,Sq,3.74533245,Fejervarya_limnocharis,0.1591,1.4744,44.2
1455,BYU51989,VA,semiaquatic,Sq,2.302351221,Fejervarya_limnocharis,0.1591,1.4744,44.2
1456,YMP5244,DA,arboreal,Sp,15.25728,Gastrotheca_riobambae,0.0807,1.1103,54.42
1457,YMP5244,VP,arboreal,Sp,18.46887367,Gastrotheca_riobambae,0.0807,1.1103,54.42
1458,YMP5244,VA,arboreal,Sp,16.78552033,Gastrotheca_riobambae,0.0807,1.1103,54.42
1459,YMP5244,VA,arboreal,Sq,5.203476575,Gastrotheca_riobambae,0.0807,1.1103,54.42
1460,YMP5244,DA,arboreal,Sq,3.603419094,Gastrotheca_riobambae,0.0807,1.1103,54.42
1461,YMP5244,VP,arboreal,Sq,4.462418982,Gastrotheca_riobambae,0.0807,1.1103,54.42
1462,KU173176,VP,arboreal,Sp,20.863787,Gastrotheca_excubitor,0.1224,0.6369,40.78
1463,KU173176,DP,arboreal,Sp,11.159669,Gastrotheca_excubitor,0.1224,0.6369,40.78
1464,KU173176,DA,arboreal,Sp,10.43262267,Gastrotheca_excubitor,0.1224,0.6369,40.78
1465,KU173176,VA,arboreal,Sp,16.97484867,Gastrotheca_excubitor,0.1224,0.6369,40.78
1466,KU173176,DA,arboreal,Sq,3.331295869,Gastrotheca_excubitor,0.1224,0.6369,40.78
1467,KU173176,VP,arboreal,Sq,5.95416759,Gastrotheca_excubitor,0.1224,0.6369,40.78
1468,KU173176,DP,arboreal,Sq,2.258598544,Gastrotheca_excubitor,0.1224,0.6369,40.78
1469,KU173176,VA,arboreal,Sq,3.267021011,Gastrotheca_excubitor,0.1224,0.6369,40.78
1470,KU147308,DP,arboreal,Sp,18.316705,Gastrotheca_gracilis,0.1883,0.2367,34.64
1471,KU147307,DP,arboreal,Sp,14.05709333,Gastrotheca_gracilis,0.1883,0.2367,34.02
1472,KU147307,VP,arboreal,Sp,26.78288467,Gastrotheca_gracilis,0.1883,0.2367,34.02
1473,KU147307,VA,arboreal,Sp,18.108999,Gastrotheca_gracilis,0.1883,0.2367,34.02
1474,KU147307,DA,arboreal,Sp,10.895803,Gastrotheca_gracilis,0.1883,0.2367,34.02
1475,KU147308,VA,arboreal,Sp,24.56253133,Gastrotheca_gracilis,0.1883,0.2367,34.64
1476,KU147308,DA,arboreal,Sp,11.44841067,Gastrotheca_gracilis,0.1883,0.2367,34.64
1477,KU147308,VP,arboreal,Sp,19.896856,Gastrotheca_gracilis,0.1883,0.2367,34.64
